,Hardware,Unnamed: 0,benchmark_name,count,extra_time_to_execute(us),inference_time(us),input_shape,input_type,num_of_batches,num_of_channels,num_threads
7811,NCS2,,graphsub_600_float32_f,50,112310.0,1790.0,"600,600",float,1,3,8
7812,Desktop(CPU + GPU),,graphsub_600_float32_f,50,0.0,1081.76,"600,600",float,1,3,9
7813,NCS2,,graphsub_600_float32_f,50,116620.0,1770.0,"600,600",float,1,3,9
7814,Desktop(CPU + GPU),,graphsub_600_float32_f,50,0.0,1049.8,"600,600",float,1,3,10
7815,NCS2,,graphsub_600_float32_f,50,116760.0,1770.0,"600,600",float,1,3,10
7816,Desktop(CPU + GPU),,graphsub_600_float32_f,50,0.0,1035.62,"600,600",float,1,3,11
7817,NCS2,,graphsub_600_float32_f,50,118340.0,1770.0,"600,600",float,1,3,11
7818,Desktop(CPU + GPU),,graphsub_600_float32_f,50,0.0,1099.68,"600,600",float,1,3,12
7819,NCS2,,graphsub_600_float32_f,50,117330.0,1770.0,"600,600",float,1,3,12
7820,Desktop(CPU + GPU),,graphsub_600_int32_f,50,0.0,452.78,"600,600",int32,1,3,1
7821,NCS2,,graphsub_600_int32_f,50,116340.0,2120.0,"600,600",int32,1,3,1
7822,Desktop(CPU + GPU),,graphsub_600_int32_f,50,0.0,427.42,"600,600",int32,1,3,2
7823,NCS2,,graphsub_600_int32_f,50,110800.0,1790.0,"600,600",int32,1,3,2
7824,Desktop(CPU + GPU),,graphsub_600_int32_f,50,0.0,361.62,"600,600",int32,1,3,3
7825,NCS2,,graphsub_600_int32_f,50,116730.0,1760.0,"600,600",int32,1,3,3
7826,Desktop(CPU + GPU),,graphsub_600_int32_f,50,0.0,477.14,"600,600",int32,1,3,4
7827,NCS2,,graphsub_600_int32_f,50,116680.0,1790.0,"600,600",int32,1,3,4
7828,Desktop(CPU + GPU),,graphsub_600_int32_f,50,0.0,408.64,"600,600",int32,1,3,5
7829,NCS2,,graphsub_600_int32_f,50,116900.0,1770.0,"600,600",int32,1,3,5
7830,Desktop(CPU + GPU),,graphsub_600_int32_f,50,0.0,377.24,"600,600",int32,1,3,6
7831,NCS2,,graphsub_600_int32_f,50,116820.0,1800.0,"600,600",int32,1,3,6
7832,Desktop(CPU + GPU),,graphsub_600_int32_f,50,0.0,378.12,"600,600",int32,1,3,7
7833,NCS2,,graphsub_600_int32_f,50,112640.0,1780.0,"600,600",int32,1,3,7
7834,Desktop(CPU + GPU),,graphsub_600_int32_f,50,0.0,408.76,"600,600",int32,1,3,8
7835,NCS2,,graphsub_600_int32_f,50,116420.0,1780.0,"600,600",int32,1,3,8
7836,Desktop(CPU + GPU),,graphsub_600_int32_f,50,0.0,379.54,"600,600",int32,1,3,9
7837,NCS2,,graphsub_600_int32_f,50,117120.0,1770.0,"600,600",int32,1,3,9
7838,Desktop(CPU + GPU),,graphsub_600_int32_f,50,0.0,308.66,"600,600",int32,1,3,10
7839,NCS2,,graphsub_600_int32_f,50,117010.0,1770.0,"600,600",int32,1,3,10
7840,Desktop(CPU + GPU),,graphsub_600_int32_f,50,0.0,569.52,"600,600",int32,1,3,11
7841,NCS2,,graphsub_600_int32_f,50,112570.0,1770.0,"600,600",int32,1,3,11
7842,Desktop(CPU + GPU),,graphsub_600_int32_f,50,0.0,329.84,"600,600",int32,1,3,12
7843,NCS2,,graphsub_600_int32_f,50,117200.0,1780.0,"600,600",int32,1,3,12
7844,Desktop(CPU + GPU),,graphsub_600_uint8_f,50,0.0,2148.3,"600,600",uint8,1,3,1
7845,NCS2,,graphsub_600_uint8_f,50,116600.0,2120.0,"600,600",uint8,1,3,1
7846,Desktop(CPU + GPU),,graphsub_600_uint8_f,50,0.0,1824.26,"600,600",uint8,1,3,2
7847,NCS2,,graphsub_600_uint8_f,50,112360.0,1790.0,"600,600",uint8,1,3,2
7848,Desktop(CPU + GPU),,graphsub_600_uint8_f,50,0.0,1308.86,"600,600",uint8,1,3,3
7849,NCS2,,graphsub_600_uint8_f,50,119150.0,1770.0,"600,600",uint8,1,3,3
7850,Desktop(CPU + GPU),,graphsub_600_uint8_f,50,0.0,1055.62,"600,600",uint8,1,3,4
7851,NCS2,,graphsub_600_uint8_f,50,115880.0,1770.0,"600,600",uint8,1,3,4
7852,Desktop(CPU + GPU),,graphsub_600_uint8_f,50,0.0,928.82,"600,600",uint8,1,3,5
7853,NCS2,,graphsub_600_uint8_f,50,118100.0,1770.0,"600,600",uint8,1,3,5
7854,Desktop(CPU + GPU),,graphsub_600_uint8_f,50,0.0,909.16,"600,600",uint8,1,3,6
7855,NCS2,,graphsub_600_uint8_f,50,118200.0,1770.0,"600,600",uint8,1,3,6
7856,Desktop(CPU + GPU),,graphsub_600_uint8_f,50,0.0,834.34,"600,600",uint8,1,3,7
7857,NCS2,,graphsub_600_uint8_f,50,118250.0,1780.0,"600,600",uint8,1,3,7
7858,Desktop(CPU + GPU),,graphsub_600_uint8_f,50,0.0,824.7,"600,600",uint8,1,3,8
7859,NCS2,,graphsub_600_uint8_f,50,113480.0,1780.0,"600,600",uint8,1,3,8
7860,Desktop(CPU + GPU),,graphsub_600_uint8_f,50,0.0,823.6,"600,600",uint8,1,3,9
7861,NCS2,,graphsub_600_uint8_f,50,115870.0,1770.0,"600,600",uint8,1,3,9
7862,Desktop(CPU + GPU),,graphsub_600_uint8_f,50,0.0,718.92,"600,600",uint8,1,3,10
7863,NCS2,,graphsub_600_uint8_f,50,116940.0,1780.0,"600,600",uint8,1,3,10
7864,Desktop(CPU + GPU),,graphsub_600_uint8_f,50,0.0,803.3,"600,600",uint8,1,3,11
7865,NCS2,,graphsub_600_uint8_f,50,117550.0,1770.0,"600,600",uint8,1,3,11
7866,Desktop(CPU + GPU),,graphsub_600_uint8_f,50,0.0,772.92,"600,600",uint8,1,3,12
7867,NCS2,,graphsub_600_uint8_f,50,117980.0,1770.0,"600,600",uint8,1,3,12
7868,Desktop(CPU + GPU),,graphsub_60_float_f,50,0.0,175.94,"60,60",float,1,3,1
7869,NCS2,,graphsub_60_float_f,50,2700.0,50.0,"60,60",float,1,3,1
7870,coral edgetpu,,graphsub_60_float_f,2001,0.0,481.587,"60,60",uint8,1,3,1
7871,Desktop(CPU + GPU),,graphsub_60_float_f,50,0.0,161.32,"60,60",float,1,3,2
7872,NCS2,,graphsub_60_float_f,50,3070.0,60.0,"60,60",float,1,3,2
7873,coral edgetpu,,graphsub_60_float_f,2000,0.0,481.788,"60,60",uint8,1,3,2
7874,Desktop(CPU + GPU),,graphsub_60_float_f,50,0.0,168.76,"60,60",float,1,3,3
7875,NCS2,,graphsub_60_float_f,50,2860.0,90.0,"60,60",float,1,3,3
7876,coral edgetpu,,graphsub_60_float_f,2001,0.0,481.341,"60,60",uint8,1,3,3
7877,Desktop(CPU + GPU),,graphsub_60_float_f,50,0.0,187.28,"60,60",float,1,3,4
7878,NCS2,,graphsub_60_float_f,50,3110.0,70.0,"60,60",float,1,3,4
7879,coral edgetpu,,graphsub_60_float_f,2029,0.0,475.871,"60,60",uint8,1,3,4
7880,Desktop(CPU + GPU),,graphsub_60_float_f,50,0.0,176.44,"60,60",float,1,3,5
7881,NCS2,,graphsub_60_float_f,50,2840.0,70.0,"60,60",float,1,3,5
7882,coral edgetpu,,graphsub_60_float_f,2113,0.0,458.577,"60,60",uint8,1,3,5
7883,Desktop(CPU + GPU),,graphsub_60_float_f,50,0.0,173.86,"60,60",float,1,3,6
7884,NCS2,,graphsub_60_float_f,50,2780.0,70.0,"60,60",float,1,3,6
7885,coral edgetpu,,graphsub_60_float_f,2011,0.0,479.587,"60,60",uint8,1,3,6
7886,Desktop(CPU + GPU),,graphsub_60_float_f,50,0.0,186.32,"60,60",float,1,3,7
7887,NCS2,,graphsub_60_float_f,50,2880.0,80.0,"60,60",float,1,3,7
7888,coral edgetpu,,graphsub_60_float_f,2035,0.0,473.906,"60,60",uint8,1,3,7
7889,Desktop(CPU + GPU),,graphsub_60_float_f,50,0.0,205.72,"60,60",float,1,3,8
7890,NCS2,,graphsub_60_float_f,50,2920.0,70.0,"60,60",float,1,3,8
7891,coral edgetpu,,graphsub_60_float_f,2001,0.0,481.566,"60,60",uint8,1,3,8
7892,Desktop(CPU + GPU),,graphsub_60_float_f,50,0.0,195.18,"60,60",float,1,3,9
7893,NCS2,,graphsub_60_float_f,50,2890.0,50.0,"60,60",float,1,3,9
7894,coral edgetpu,,graphsub_60_float_f,2010,0.0,479.518,"60,60",uint8,1,3,9
7895,Desktop(CPU + GPU),,graphsub_60_float_f,50,0.0,188.4,"60,60",float,1,3,10
7896,NCS2,,graphsub_60_float_f,50,3000.0,80.0,"60,60",float,1,3,10
7897,coral edgetpu,,graphsub_60_float_f,1998,0.0,482.411,"60,60",uint8,1,3,10
7898,Desktop(CPU + GPU),,graphsub_60_float_f,50,0.0,192,"60,60",float,1,3,11
7899,NCS2,,graphsub_60_float_f,50,2980.0,60.0,"60,60",float,1,3,11
7900,coral edgetpu,,graphsub_60_float_f,2030,0.0,475.382,"60,60",uint8,1,3,11
7901,Desktop(CPU + GPU),,graphsub_60_float_f,50,0.0,197.94,"60,60",float,1,3,12
7902,NCS2,,graphsub_60_float_f,50,2920.0,60.0,"60,60",float,1,3,12
7903,coral edgetpu,,graphsub_60_float_f,2083,0.0,463.194,"60,60",uint8,1,3,12
7904,NCS2,,graphsub_60_float16_f,50,2810.0,80.0,"60,60",half,1,3,1
7905,NCS2,,graphsub_60_float16_f,50,2870.0,90.0,"60,60",half,1,3,2
7906,NCS2,,graphsub_60_float16_f,50,2840.0,40.0,"60,60",half,1,3,7
7907,NCS2,,graphsub_60_float16_f,50,3010.0,40.0,"60,60",half,1,3,8
7908,Desktop(CPU + GPU),,graphsub_60_float32_f,50,0.0,159.7,"60,60",float,1,3,10
7909,NCS2,,graphsub_60_float32_f,50,2970.0,50.0,"60,60",float,1,3,10
7910,Desktop(CPU + GPU),,graphsub_60_int32_f,50,0.0,102.24,"60,60",int32,1,3,9
7911,NCS2,,graphsub_60_int32_f,50,2840.0,100.0,"60,60",int32,1,3,9
7912,Desktop(CPU + GPU),,graphsub_60_int32_f,50,0.0,107.12,"60,60",int32,1,3,10
7913,NCS2,,graphsub_60_int32_f,50,2920.0,50.0,"60,60",int32,1,3,10
7914,Desktop(CPU + GPU),,graphsub_60_int32_f,50,0.0,102.7,"60,60",int32,1,3,11
7915,NCS2,,graphsub_60_int32_f,50,2970.0,60.0,"60,60",int32,1,3,11
7916,Desktop(CPU + GPU),,graphsub_60_int32_f,50,0.0,99.8,"60,60",int32,1,3,12
7917,NCS2,,graphsub_60_int32_f,50,3180.0,60.0,"60,60",int32,1,3,12
7918,Desktop(CPU + GPU),,graphsub_60_uint8_f,50,0.0,116.2,"60,60",uint8,1,3,1
7919,NCS2,,graphsub_60_uint8_f,50,2820.0,60.0,"60,60",uint8,1,3,1
7920,Desktop(CPU + GPU),,graphsub_60_uint8_f,50,0.0,210.68,"60,60",uint8,1,3,2
7921,NCS2,,graphsub_60_uint8_f,50,2750.0,70.0,"60,60",uint8,1,3,2
7922,Desktop(CPU + GPU),,graphsub_60_uint8_f,50,0.0,205.16,"60,60",uint8,1,3,3
7923,NCS2,,graphsub_60_uint8_f,50,2780.0,60.0,"60,60",uint8,1,3,3
7924,Desktop(CPU + GPU),,graphsub_60_uint8_f,50,0.0,215.7,"60,60",uint8,1,3,4
7925,NCS2,,graphsub_60_uint8_f,50,2910.0,70.0,"60,60",uint8,1,3,4
7926,Desktop(CPU + GPU),,graphsub_60_uint8_f,50,0.0,222.72,"60,60",uint8,1,3,5
7927,NCS2,,graphsub_60_uint8_f,50,3050.0,70.0,"60,60",uint8,1,3,5
7928,Desktop(CPU + GPU),,graphsub_60_uint8_f,50,0.0,220.44,"60,60",uint8,1,3,6
7929,NCS2,,graphsub_60_uint8_f,50,3040.0,80.0,"60,60",uint8,1,3,6
7930,Desktop(CPU + GPU),,graphsub_60_uint8_f,50,0.0,227.98,"60,60",uint8,1,3,7
7931,NCS2,,graphsub_60_uint8_f,50,3060.0,80.0,"60,60",uint8,1,3,7
7932,Desktop(CPU + GPU),,graphsub_60_uint8_f,50,0.0,241.58,"60,60",uint8,1,3,8
7933,NCS2,,graphsub_60_uint8_f,50,3000.0,40.0,"60,60",uint8,1,3,8
7934,Desktop(CPU + GPU),,graphsub_60_uint8_f,50,0.0,219.42,"60,60",uint8,1,3,9
7935,NCS2,,graphsub_60_uint8_f,50,3010.0,50.0,"60,60",uint8,1,3,9
7936,Desktop(CPU + GPU),,graphsub_60_uint8_f,50,0.0,205.36,"60,60",uint8,1,3,10
7937,NCS2,,graphsub_60_uint8_f,50,3050.0,50.0,"60,60",uint8,1,3,10
7938,Desktop(CPU + GPU),,graphsub_60_uint8_f,50,0.0,212.5,"60,60",uint8,1,3,11
7939,NCS2,,graphsub_60_uint8_f,50,2960.0,60.0,"60,60",uint8,1,3,11
7940,Desktop(CPU + GPU),,graphsub_60_uint8_f,50,0.0,248.68,"60,60",uint8,1,3,12
7941,NCS2,,graphsub_60_uint8_f,50,3090.0,60.0,"60,60",uint8,1,3,12
7942,Desktop(CPU + GPU),,graphsub_700_float_f,50,0.0,1321.92,"700,700",float,1,3,1
7943,NCS2,,graphsub_700_float_f,50,155430.0,2880.0,"700,700",float,1,3,1
7944,coral edgetpu,,graphsub_700_float_f,50,0.0,36413.2,"700,700",uint8,1,3,1
7945,Desktop(CPU + GPU),,graphsub_700_float_f,50,0.0,1253.9,"700,700",float,1,3,2
7946,NCS2,,graphsub_700_float_f,50,158750.0,2420.0,"700,700",float,1,3,2
7947,coral edgetpu,,graphsub_700_float_f,50,0.0,36623.2,"700,700",uint8,1,3,2
7948,Desktop(CPU + GPU),,graphsub_700_float_f,50,0.0,1287.48,"700,700",float,1,3,3
7949,NCS2,,graphsub_700_float_f,50,157290.0,2390.0,"700,700",float,1,3,3
7950,coral edgetpu,,graphsub_700_float_f,50,0.0,36534.7,"700,700",uint8,1,3,3
7951,Desktop(CPU + GPU),,graphsub_700_float_f,50,0.0,1264.38,"700,700",float,1,3,4
7952,NCS2,,graphsub_700_float_f,50,161330.0,2410.0,"700,700",float,1,3,4
7953,coral edgetpu,,graphsub_700_float_f,50,0.0,36436,"700,700",uint8,1,3,4
7954,Desktop(CPU + GPU),,graphsub_700_float_f,50,0.0,1427.74,"700,700",float,1,3,5
7955,NCS2,,graphsub_700_float_f,50,156590.0,2400.0,"700,700",float,1,3,5
7956,coral edgetpu,,graphsub_700_float_f,50,0.0,36448.5,"700,700",uint8,1,3,5
7957,Desktop(CPU + GPU),,graphsub_700_float_f,50,0.0,1330.46,"700,700",float,1,3,6
7958,NCS2,,graphsub_700_float_f,50,158030.0,2400.0,"700,700",float,1,3,6
7959,coral edgetpu,,graphsub_700_float_f,50,0.0,36390.6,"700,700",uint8,1,3,6
7960,Desktop(CPU + GPU),,graphsub_700_float_f,50,0.0,1278.14,"700,700",float,1,3,7
7961,NCS2,,graphsub_700_float_f,50,153910.0,2400.0,"700,700",float,1,3,7
7962,coral edgetpu,,graphsub_700_float_f,50,0.0,36682.7,"700,700",uint8,1,3,7
7963,Desktop(CPU + GPU),,graphsub_700_float_f,50,0.0,1276.58,"700,700",float,1,3,8
7964,NCS2,,graphsub_700_float_f,50,157870.0,2400.0,"700,700",float,1,3,8
7965,coral edgetpu,,graphsub_700_float_f,50,0.0,36443.2,"700,700",uint8,1,3,8
7966,Desktop(CPU + GPU),,graphsub_700_float_f,50,0.0,1363.64,"700,700",float,1,3,9
7967,NCS2,,graphsub_700_float_f,50,157730.0,2400.0,"700,700",float,1,3,9
7968,coral edgetpu,,graphsub_700_float_f,50,0.0,36462.2,"700,700",uint8,1,3,9
7969,Desktop(CPU + GPU),,graphsub_700_float_f,50,0.0,1281.9,"700,700",float,1,3,10
7970,NCS2,,graphsub_700_float_f,50,158540.0,2400.0,"700,700",float,1,3,10
7971,coral edgetpu,,graphsub_700_float_f,50,0.0,37442.5,"700,700",uint8,1,3,10
7972,Desktop(CPU + GPU),,graphsub_700_float_f,50,0.0,1367.24,"700,700",float,1,3,11
7973,NCS2,,graphsub_700_float_f,50,152290.0,2400.0,"700,700",float,1,3,11
7974,coral edgetpu,,graphsub_700_float_f,50,0.0,36423.5,"700,700",uint8,1,3,11
7975,Desktop(CPU + GPU),,graphsub_700_float_f,50,0.0,1342.26,"700,700",float,1,3,12
7976,NCS2,,graphsub_700_float_f,50,157810.0,2400.0,"700,700",float,1,3,12
7977,coral edgetpu,,graphsub_700_float_f,50,0.0,36699.9,"700,700",uint8,1,3,12
7978,NCS2,,graphsub_700_float16_f,50,159430.0,2880.0,"700,700",half,1,3,1
7979,NCS2,,graphsub_700_float16_f,50,160470.0,2450.0,"700,700",half,1,3,2
7980,NCS2,,graphsub_700_float16_f,50,156490.0,2390.0,"700,700",half,1,3,4
7981,NCS2,,graphsub_700_float16_f,50,157010.0,2400.0,"700,700",half,1,3,5
7982,NCS2,,graphsub_700_float16_f,50,153250.0,2400.0,"700,700",half,1,3,12
7983,Desktop(CPU + GPU),,graphsub_700_float32_f,50,0.0,1341.72,"700,700",float,1,3,1
7984,NCS2,,graphsub_700_float32_f,50,158090.0,2900.0,"700,700",float,1,3,1
7985,coral edgetpu,,graphsub_700_float32_f,50,0.0,36470.3,"700,700",uint8,1,3,1
7986,Desktop(CPU + GPU),,graphsub_700_float32_f,50,0.0,1358.92,"700,700",float,1,3,2
7987,NCS2,,graphsub_700_float32_f,50,158430.0,2420.0,"700,700",float,1,3,2
7988,coral edgetpu,,graphsub_700_float32_f,50,0.0,36750,"700,700",uint8,1,3,2
7989,Desktop(CPU + GPU),,graphsub_700_float32_f,50,0.0,1278.12,"700,700",float,1,3,3
7990,NCS2,,graphsub_700_float32_f,50,155990.0,2390.0,"700,700",float,1,3,3
7991,coral edgetpu,,graphsub_700_float32_f,50,0.0,36734.8,"700,700",uint8,1,3,3
7992,Desktop(CPU + GPU),,graphsub_700_float32_f,50,0.0,1278.28,"700,700",float,1,3,4
7993,NCS2,,graphsub_700_float32_f,50,158630.0,2390.0,"700,700",float,1,3,4
7994,coral edgetpu,,graphsub_700_float32_f,50,0.0,36851.3,"700,700",uint8,1,3,4
7995,Desktop(CPU + GPU),,graphsub_700_float32_f,50,0.0,1287.96,"700,700",float,1,3,5
7996,NCS2,,graphsub_700_float32_f,50,157560.0,2400.0,"700,700",float,1,3,5
7997,coral edgetpu,,graphsub_700_float32_f,50,0.0,36714.9,"700,700",uint8,1,3,5
7998,Desktop(CPU + GPU),,graphsub_700_float32_f,50,0.0,1344.78,"700,700",float,1,3,6
7999,NCS2,,graphsub_700_float32_f,50,161780.0,2410.0,"700,700",float,1,3,6
8000,coral edgetpu,,graphsub_700_float32_f,50,0.0,36905.6,"700,700",uint8,1,3,6
8001,Desktop(CPU + GPU),,graphsub_700_float32_f,50,0.0,1373.18,"700,700",float,1,3,7
8002,NCS2,,graphsub_700_float32_f,50,159370.0,2390.0,"700,700",float,1,3,7
8003,coral edgetpu,,graphsub_700_float32_f,50,0.0,36629.7,"700,700",uint8,1,3,7
8004,Desktop(CPU + GPU),,graphsub_700_float32_f,50,0.0,1351.42,"700,700",float,1,3,8
8005,NCS2,,graphsub_700_float32_f,50,158470.0,2390.0,"700,700",float,1,3,8
8006,coral edgetpu,,graphsub_700_float32_f,50,0.0,36465.3,"700,700",uint8,1,3,8
8007,Desktop(CPU + GPU),,graphsub_700_float32_f,50,0.0,1400.06,"700,700",float,1,3,9
8008,NCS2,,graphsub_700_float32_f,50,153300.0,2400.0,"700,700",float,1,3,9
8009,coral edgetpu,,graphsub_700_float32_f,50,0.0,36481.9,"700,700",uint8,1,3,9
8010,Desktop(CPU + GPU),,graphsub_700_float32_f,50,0.0,1316.26,"700,700",float,1,3,10
8011,NCS2,,graphsub_700_float32_f,50,158510.0,2390.0,"700,700",float,1,3,10
8012,coral edgetpu,,graphsub_700_float32_f,50,0.0,36360.9,"700,700",uint8,1,3,10
8013,Desktop(CPU + GPU),,graphsub_700_float32_f,50,0.0,1244.88,"700,700",float,1,3,11
8014,NCS2,,graphsub_700_float32_f,50,158530.0,2410.0,"700,700",float,1,3,11
8015,coral edgetpu,,graphsub_700_float32_f,50,0.0,36818.2,"700,700",uint8,1,3,11
8016,Desktop(CPU + GPU),,graphsub_700_float32_f,50,0.0,1402.12,"700,700",float,1,3,12
8017,NCS2,,graphsub_700_float32_f,50,153820.0,2420.0,"700,700",float,1,3,12
8018,coral edgetpu,,graphsub_700_float32_f,50,0.0,36764.3,"700,700",uint8,1,3,12
8019,Desktop(CPU + GPU),,graphsub_700_int32_f,50,0.0,581.16,"700,700",int32,1,3,1
8020,NCS2,,graphsub_700_int32_f,50,158570.0,2910.0,"700,700",int32,1,3,1
8021,Desktop(CPU + GPU),,graphsub_700_int32_f,50,0.0,513,"700,700",int32,1,3,2
8022,NCS2,,graphsub_700_int32_f,50,160540.0,2450.0,"700,700",int32,1,3,2
8023,Desktop(CPU + GPU),,graphsub_700_int32_f,50,0.0,500.4,"700,700",int32,1,3,3
8024,NCS2,,graphsub_700_int32_f,50,157190.0,2410.0,"700,700",int32,1,3,3
8025,Desktop(CPU + GPU),,graphsub_700_int32_f,50,0.0,519.58,"700,700",int32,1,3,4
8026,NCS2,,graphsub_700_int32_f,50,153290.0,2400.0,"700,700",int32,1,3,4
8027,Desktop(CPU + GPU),,graphsub_700_int32_f,50,0.0,523.28,"700,700",int32,1,3,5
8028,NCS2,,graphsub_700_int32_f,50,156640.0,2400.0,"700,700",int32,1,3,5
8029,Desktop(CPU + GPU),,graphsub_700_int32_f,50,0.0,481.28,"700,700",int32,1,3,6
8030,NCS2,,graphsub_700_int32_f,50,158330.0,2400.0,"700,700",int32,1,3,6
8031,Desktop(CPU + GPU),,graphsub_700_int32_f,50,0.0,414,"700,700",int32,1,3,7
8032,NCS2,,graphsub_700_int32_f,50,158080.0,2400.0,"700,700",int32,1,3,7
8033,Desktop(CPU + GPU),,graphsub_700_int32_f,50,0.0,440.48,"700,700",int32,1,3,8
8034,NCS2,,graphsub_700_int32_f,50,157840.0,2400.0,"700,700",int32,1,3,8
8035,Desktop(CPU + GPU),,graphsub_700_int32_f,50,0.0,513.94,"700,700",int32,1,3,9
8036,NCS2,,graphsub_700_int32_f,50,157970.0,2400.0,"700,700",int32,1,3,9
8037,Desktop(CPU + GPU),,graphsub_700_int32_f,50,0.0,485.74,"700,700",int32,1,3,10
8038,NCS2,,graphsub_700_int32_f,50,158390.0,2410.0,"700,700",int32,1,3,10
8039,Desktop(CPU + GPU),,graphsub_700_int32_f,50,0.0,611.1,"700,700",int32,1,3,11
8040,NCS2,,graphsub_700_int32_f,50,157070.0,2410.0,"700,700",int32,1,3,11
8041,Desktop(CPU + GPU),,graphsub_700_int32_f,50,0.0,477.74,"700,700",int32,1,3,12
8042,NCS2,,graphsub_700_int32_f,50,158350.0,2400.0,"700,700",int32,1,3,12
8043,Desktop(CPU + GPU),,graphsub_700_uint8_f,50,0.0,2771.3,"700,700",uint8,1,3,1
8044,NCS2,,graphsub_700_uint8_f,50,158760.0,2880.0,"700,700",uint8,1,3,1
8045,Desktop(CPU + GPU),,graphsub_700_uint8_f,50,0.0,2172.14,"700,700",uint8,1,3,2
8046,NCS2,,graphsub_700_uint8_f,50,156100.0,2430.0,"700,700",uint8,1,3,2
8047,Desktop(CPU + GPU),,graphsub_700_uint8_f,50,0.0,1627.42,"700,700",uint8,1,3,3
8048,NCS2,,graphsub_700_uint8_f,50,159660.0,2420.0,"700,700",uint8,1,3,3
8049,Desktop(CPU + GPU),,graphsub_700_uint8_f,50,0.0,1353.78,"700,700",uint8,1,3,4
8050,NCS2,,graphsub_700_uint8_f,50,158820.0,2400.0,"700,700",uint8,1,3,4
8051,Desktop(CPU + GPU),,graphsub_700_uint8_f,50,0.0,1370.92,"700,700",uint8,1,3,5
8052,NCS2,,graphsub_700_uint8_f,50,156360.0,2390.0,"700,700",uint8,1,3,5
8053,Desktop(CPU + GPU),,graphsub_700_uint8_f,50,0.0,1116.6,"700,700",uint8,1,3,6
8054,NCS2,,graphsub_700_uint8_f,50,154280.0,2400.0,"700,700",uint8,1,3,6
8055,Desktop(CPU + GPU),,graphsub_700_uint8_f,50,0.0,961,"700,700",uint8,1,3,7
8056,NCS2,,graphsub_700_uint8_f,50,156040.0,2400.0,"700,700",uint8,1,3,7
8057,Desktop(CPU + GPU),,graphsub_700_uint8_f,50,0.0,1102.64,"700,700",uint8,1,3,8
8058,NCS2,,graphsub_700_uint8_f,50,154260.0,2410.0,"700,700",uint8,1,3,8
8059,Desktop(CPU + GPU),,graphsub_700_uint8_f,50,0.0,957.62,"700,700",uint8,1,3,9
8060,NCS2,,graphsub_700_uint8_f,50,159780.0,2400.0,"700,700",uint8,1,3,9
8061,Desktop(CPU + GPU),,graphsub_700_uint8_f,50,0.0,952.8,"700,700",uint8,1,3,10
8062,NCS2,,graphsub_700_uint8_f,50,157790.0,2430.0,"700,700",uint8,1,3,10
8063,Desktop(CPU + GPU),,graphsub_700_uint8_f,50,0.0,887.86,"700,700",uint8,1,3,11
8064,NCS2,,graphsub_700_uint8_f,50,158530.0,2400.0,"700,700",uint8,1,3,11
8065,Desktop(CPU + GPU),,graphsub_700_uint8_f,50,0.0,913.02,"700,700",uint8,1,3,12
8066,NCS2,,graphsub_700_uint8_f,50,159130.0,2390.0,"700,700",uint8,1,3,12
8067,Desktop(CPU + GPU),,graphsub_70_float_f,50,0.0,175.22,"70,70",float,1,3,1
8068,NCS2,,graphsub_70_float_f,50,3250.0,90.0,"70,70",float,1,3,1
8069,coral edgetpu,,graphsub_70_float_f,1638,0.0,592.043,"70,70",uint8,1,3,1
8070,Desktop(CPU + GPU),,graphsub_70_float_f,50,0.0,160.94,"70,70",float,1,3,2
8071,NCS2,,graphsub_70_float_f,50,3480.0,90.0,"70,70",float,1,3,2
8072,coral edgetpu,,graphsub_70_float_f,1696,0.0,577.629,"70,70",uint8,1,3,2
8073,Desktop(CPU + GPU),,graphsub_70_float_f,50,0.0,196.56,"70,70",float,1,3,3
8074,NCS2,,graphsub_70_float_f,50,3520.0,70.0,"70,70",float,1,3,3
8075,coral edgetpu,,graphsub_70_float_f,1640,0.0,590.687,"70,70",uint8,1,3,3
8076,Desktop(CPU + GPU),,graphsub_70_float_f,50,0.0,189.28,"70,70",float,1,3,4
8077,NCS2,,graphsub_70_float_f,50,3430.0,70.0,"70,70",float,1,3,4
8078,coral edgetpu,,graphsub_70_float_f,1653,0.0,587.083,"70,70",uint8,1,3,4
8079,Desktop(CPU + GPU),,graphsub_70_float_f,50,0.0,152.6,"70,70",float,1,3,5
8080,NCS2,,graphsub_70_float_f,50,3380.0,70.0,"70,70",float,1,3,5
8081,coral edgetpu,,graphsub_70_float_f,1631,0.0,593.987,"70,70",uint8,1,3,5
8082,Desktop(CPU + GPU),,graphsub_70_float_f,50,0.0,187.54,"70,70",float,1,3,6
8083,NCS2,,graphsub_70_float_f,50,3260.0,80.0,"70,70",float,1,3,6
8084,coral edgetpu,,graphsub_70_float_f,1629,0.0,594.636,"70,70",uint8,1,3,6
8085,Desktop(CPU + GPU),,graphsub_70_float_f,50,0.0,181.06,"70,70",float,1,3,7
8086,NCS2,,graphsub_70_float_f,50,3250.0,90.0,"70,70",float,1,3,7
8087,coral edgetpu,,graphsub_70_float_f,1645,0.0,590.128,"70,70",uint8,1,3,7
8088,Desktop(CPU + GPU),,graphsub_70_float_f,50,0.0,204.2,"70,70",float,1,3,8
8089,NCS2,,graphsub_70_float_f,50,3440.0,90.0,"70,70",float,1,3,8
8090,coral edgetpu,,graphsub_70_float_f,1639,0.0,591.361,"70,70",uint8,1,3,8
